Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceReview,SentimentScore
35,No,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,1621,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,"Employee 1621 is a 35-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 1 job satisfaction. They have 16 years of total working experience, 16 years of experience with the current company, and 15 years of experience in their current role. Their job level is 2 and their monthly income is $5208 with a performance rating of 3.0/10.

The salary depends on your company profile and responsibilities. However, with",0.9274299144744873
28,No,Travel_Rarely,580,Research & Development,27,3,Medical,1,1622,2,Female,39,1,2,Manufacturing Director,1,Divorced,4877,20460,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0,"Employee 1622 is a 28-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 1 job satisfaction. They have 6 years of total working experience, 5 years of experience with the current company, and 3 years of experience in their current role. Their job level is 2 and their monthly income is $4877 with a performance rating of 4.

The Job Description does not contain a cover letter.

You may be interested in",0.9457210302352905
21,No,Travel_Rarely,546,Research & Development,5,1,Medical,1,1623,3,Male,97,3,1,Research Scientist,4,Single,3117,26009,1,Y,No,18,3,3,80,0,3,2,3,2,2,2,2,"Employee 1623 is a 21-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 3 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $3117 with a performance rating of 3.28. They also have a Bachelor of Management's degree, and have a B/C/",0.828580915927887
18,Yes,Travel_Frequently,544,Sales,3,2,Medical,1,1624,2,Female,70,3,1,Sales Representative,4,Single,1569,18420,1,Y,Yes,12,3,3,80,0,0,2,4,0,0,0,0,"Employee 1624 is a 18-year-old Female working in the Sales department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 0 years of total working experience, 0 years of experience with the current company, and 0 years of experience in their current role. Their job level is 1 and their monthly income is $1569 with a performance rating of 3.3 out of 5.",0.9144626259803772
47,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,4,Female,98,3,5,Manager,3,Married,19658,5220,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0,"Employee 1625 is a 47-year-old Female working in the Human Resources department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 27 years of total working experience, 5 years of experience with the current company, and 2 years of experience in their current role. Their job level is 5 and their monthly income is $19658 with a performance rating of 3. The employer asks if the employee would like to apply for a position with them and if so, who",0.9329113364219666
39,No,Travel_Rarely,170,Research & Development,3,2,Medical,1,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7,"Employee 1627 is a 39-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 11 years of total working experience, 10 years of experience with the current company, and 8 years of experience in their current role. Their job level is 2 and their monthly income is $3069 with a performance rating of 3. Their salary is $20,000.

Company Salary

Company Salary (M-",0.7960240244865417
40,No,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,1628,1,Female,80,2,3,Manufacturing Director,3,Married,10435,25800,1,Y,No,13,3,4,80,2,18,2,3,18,15,14,12,"Employee 1628 is a 40-year-old Female working in the Research & Development department. They have 1 satisfaction with their work environment and 3 job satisfaction. They have 18 years of total working experience, 18 years of experience with the current company, and 15 years of experience in their current role. Their job level is 3 and their monthly income is $10435 with a performance rating of 3.

Job Title Salary Description Full-time Senior Scientist, Manager Associate Developmental Psychology, Program",0.8986824750900269
35,No,Non-Travel,208,Research & Development,8,4,Life Sciences,1,1630,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,"Employee 1630 is a 35-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 15 years of total working experience, 14 years of experience with the current company, and 11 years of experience in their current role. Their job level is 2 and their monthly income is $4148 with a performance rating of 3. Their monthly income is $1110. They are currently employed within the Computer, Telecommunications and Information",0.7815735936164856
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1,1631,3,Male,85,3,2,Manufacturing Director,3,Married,5768,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2,"Employee 1631 is a 37-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 9 years of total working experience, 4 years of experience with the current company, and 3 years of experience in their current role. Their job level is 2 and their monthly income is $5768 with a performance rating of 3.

Education: University of Maryland, Columbia, College of William & Mary

Job title",0.6271982789039612
39,No,Travel_Frequently,711,Research & Development,4,3,Medical,1,1633,1,Female,81,3,2,Manufacturing Director,3,Single,5042,3140,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8,"Employee 1633 is a 39-year-old Female working in the Research & Development department. They have 1 satisfaction with their work environment and 3 job satisfaction. They have 10 years of total working experience, 9 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $5042 with a performance rating of 3.1.

This job offer is for one person per area (the rest of the company",0.5644851326942444
45,No,Travel_Rarely,1329,Research & Development,2,2,Other,1,1635,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,"Employee 1635 is a 45-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 10 years of total working experience, 10 years of experience with the current company, and 7 years of experience in their current role. Their job level is 2 and their monthly income is $5770 with a performance rating of 3.

What's the best part of all that?

""The company gives me an",0.9955976605415344
38,No,Travel_Rarely,397,Research & Development,2,2,Medical,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2,"Employee 1638 is a 38-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 10 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 3 and their monthly income is $7756 with a performance rating of 3. They are expected to take 4,500 hours of work a year.

* The data",0.7630354762077332
35,Yes,Travel_Rarely,737,Sales,10,3,Medical,1,1639,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0,"Employee 1639 is a 35-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 1 job satisfaction. They have 15 years of total working experience, 13 years of experience with the current company, and 12 years of experience in their current role. Their job level is 3 and their monthly income is $10306 with a performance rating of 3.3. There is a job satisfaction rating of 70+. They have a job with a client and 2 clients",0.6509961485862732
37,No,Travel_Rarely,1470,Research & Development,10,3,Medical,1,1640,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,Y,No,11,3,1,80,1,8,2,1,8,4,7,7,"Employee 1640 is a 37-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 2 job satisfaction. They have 8 years of total working experience, 8 years of experience with the current company, and 4 years of experience in their current role. Their job level is 1 and their monthly income is $3936 with a performance rating of 3.5 (average), up $2,000 for one full-time year and $1467",0.7462055087089539
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1,1641,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3,"Employee 1641 is a 40-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 18 years of total working experience, 4 years of experience with the current company, and 2 years of experience in their current role. Their job level is 3 and their monthly income is $7945 with a performance rating of 3. They report to be from Pemberton, Texas, with a bachelor's degree in Mathematics,",0.8021990060806274
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,1642,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,"Employee 1642 is a 44-year-old Male working in the Human Resources department. They have 1 satisfaction with their work environment and 4 job satisfaction. They have 14 years of total working experience, 10 years of experience with the current company, and 7 years of experience in their current role. Their job level is 2 and their monthly income is $5743 with a performance rating of 3.25 or better. They have been offered jobs many, many times over.

Employee 16",0.9200907349586487
48,No,Travel_Frequently,365,Research & Development,4,5,Medical,1,1644,3,Male,89,2,4,Manager,4,Married,15202,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2,"Employee 1644 is a 48-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 23 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 4 and their monthly income is $15202 with a performance rating of 4.8/10 which is the minimum they would like to give to a graduate student. While in",0.9296831488609314
35,Yes,Travel_Rarely,763,Sales,15,2,Medical,1,1645,1,Male,59,1,2,Sales Executive,4,Divorced,5440,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2,"Employee 1645 is a 35-year-old Male working in the Sales department. They have 1 satisfaction with their work environment and 4 job satisfaction. They have 7 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $5440 with a performance rating of 3.7. The employee has a salary of $1,350.00

Job Search: Evern",0.9200904369354248
24,No,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,1646,1,Female,32,3,1,Research Scientist,4,Single,3760,17218,1,Y,Yes,13,3,3,80,0,6,2,3,6,3,1,3,"Employee 1646 is a 24-year-old Female working in the Research & Development department. They have 1 satisfaction with their work environment and 4 job satisfaction. They have 6 years of total working experience, 6 years of experience with the current company, and 3 years of experience in their current role. Their job level is 1 and their monthly income is $3760 with a performance rating of 3.0. Their job application is posted in the following pages:

http://www.m",0.9476274847984314
27,No,Travel_Rarely,486,Research & Development,8,3,Medical,1,1647,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2,"Employee 1647 is a 27-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 3 job satisfaction. They have 5 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $3517 with a performance rating of 3.4 out of 5 on their individual skill assessment scales. They also have been trained to work to",0.7102157473564148
27,No,Travel_Frequently,591,Research & Development,2,3,Medical,1,1648,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,"Employee 1648 is a 27-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 6 years of total working experience, 4 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $2580 with a performance rating of 3.7 out of 5. They have a good understanding of technology and their job experience are very nice",0.9983400106430054
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1649,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3,"Employee 1649 is a 40-year-old Male working in the Research & Development department. They have 1 satisfaction with their work environment and 1 job satisfaction. They have 10 years of total working experience, 4 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $2166 with a performance rating of 3.1. Job Satisfaction Rank: Associate Research and Development Associate of Research and Development, Ph.",0.8456432223320007
29,No,Travel_Rarely,469,Sales,10,3,Medical,1,1650,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,Y,No,11,3,3,80,0,8,2,3,5,2,1,4,"Employee 1650 is a 29-year-old Male working in the Sales department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 8 years of total working experience, 5 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $5869 with a performance rating of 3.8. They are unemployed.

Associate (1) 40 years old - Full time job",0.9825175404548645
36,No,Travel_Rarely,711,Research & Development,5,4,Life Sciences,1,1651,2,Female,42,3,3,Healthcare Representative,1,Married,8008,22792,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2,"Employee 1651 is a 36-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 1 job satisfaction. They have 9 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 3 and their monthly income is $8008 with a performance rating of 3.

The full survey is available at the following websites: CareerBuilder.com, CareerHQ",0.8480945229530334
25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,1,1653,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7,"Employee 1653 is a 25-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 7 years of total working experience, 7 years of experience with the current company, and 7 years of experience in their current role. Their job level is 2 and their monthly income is $5206 with a performance rating of 3.

Responsible Employment Opportunities

Job opportunities in your office today include opportunities for",0.9436264634132385
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0,"Employee 1654 is a 39-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 2 job satisfaction. They have 7 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 2 and their monthly income is $5295 with a performance rating of 4.

Employee 1654 is a 39-year-old Male working in the Research &",0.8663524389266968
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1655,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2,"Employee 1655 is a 49-year-old Female working in the Research & Development department. They have 1 satisfaction with their work environment and 2 job satisfaction. They have 27 years of total working experience, 4 years of experience with the current company, and 2 years of experience in their current role. Their job level is 4 and their monthly income is $16413 with a performance rating of 3. The employer is looking for a full time male with 6 1/2 years experience in their current",0.8672990202903748
50,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1,1656,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11,"Employee 1656 is a 50-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 1 job satisfaction. They have 19 years of total working experience, 14 years of experience with the current company, and 11 years of experience in their current role. Their job level is 3 and their monthly income is $13269 with a performance rating of 3.3/1000. In their job interview they're asked about their experience at the company over the",0.8419427871704102
20,No,Travel_Rarely,1141,Sales,2,3,Medical,1,1657,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,Y,No,19,3,1,80,0,2,3,3,2,2,2,2,"Employee 1657 is a 20-year-old Female working in the Sales department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 2 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $2783 with a performance rating of 3.

How to Create a Successful and Successful Job

There are many jobs that you can",0.9948784112930298
34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1,1658,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,"Employee 1658 is a 34-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 2 job satisfaction. They have 11 years of total working experience, 11 years of experience with the current company, and 8 years of experience in their current role. Their job level is 2 and their monthly income is $5433 with a performance rating of 3. These are their salary from March 2009 to July 2015.

This is not a company for",0.9364300966262817
36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,1659,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,"Employee 1659 is a 36-year-old Male working in the Research & Development department. They have 1 satisfaction with their work environment and 2 job satisfaction. They have 15 years of total working experience, 4 years of experience with the current company, and 3 years of experience in their current role. Their job level is 1 and their monthly income is $2013 with a performance rating of 3.0.

The main source of dissatisfaction for the Employer 1659 is that it can not",0.9883590936660767
49,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,1,1661,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12,"Employee 1661 is a 49-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 30 years of total working experience, 15 years of experience with the current company, and 11 years of experience in their current role. Their job level is 4 and their monthly income is $13966 with a performance rating of 3.0.

Worker 1661: Job Satisfaction

Jobsatisfaction is",0.8672919273376465
36,No,Non-Travel,894,Research & Development,1,4,Medical,1,1662,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,Y,No,15,3,3,80,0,4,6,3,3,2,1,2,"Employee 1662 is a 36-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 4 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $4374 with a performance rating of 3. The job experience does not include vacation or other working experiences with any employer. There are many other",0.9052591919898987
36,No,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,1,1664,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4,"Employee 1664 is a 36-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 1 job satisfaction. They have 13 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 2 and their monthly income is $6842 with a performance rating of 4.8%, based upon their current service level, and a 10-month working life to their monthly",0.8991233706474304
54,No,Travel_Rarely,584,Research & Development,22,5,Medical,1,1665,2,Female,91,3,4,Manager,3,Married,17426,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7,"Employee 1665 is a 54-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 3 job satisfaction. They have 36 years of total working experience, 10 years of experience with the current company, and 8 years of experience in their current role. Their job level is 4 and their monthly income is $17426 with a performance rating of 4. They have been employed for 17 weeks.

Job Description / Overview

The Career Development",0.7438199520111084
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1,1666,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11,"Employee 1666 is a 43-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 14 years of total working experience, 14 years of experience with the current company, and 10 years of experience in their current role. Their job level is 4 and their monthly income is $17603 with a performance rating of 4.5. They completed an internship at Fordham University in New York in 1986 and worked there as",0.5163638591766357
35,Yes,Travel_Frequently,880,Sales,12,4,Other,1,1667,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7,"Employee 1667 is a 35-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 13 years of total working experience, 11 years of experience with the current company, and 9 years of experience in their current role. Their job level is 2 and their monthly income is $4581 with a performance rating of 4.7). If they are employed as a Business Analyst/Awardee but are not a Level I Contract",0.9218589663505554
38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,1668,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9,"Employee 1668 is a 38-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 19 years of total working experience, 13 years of experience with the current company, and 11 years of experience in their current role. Their job level is 2 and their monthly income is $4735 with a performance rating of 3.5! If this company does not match their ratings, please contact a PR person for review.",0.9866815805435181
29,No,Travel_Rarely,991,Sales,5,3,Medical,1,1669,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9,"Employee 1669 is a 29-year-old Male working in the Sales department. They have 1 satisfaction with their work environment and 2 job satisfaction. They have 10 years of total working experience, 10 years of experience with the current company, and 0 years of experience in their current role. Their job level is 2 and their monthly income is $4187 with a performance rating of 3.33. It would be great if they are paid a salary, but for now they are just doing the",0.7197973728179932
33,No,Travel_Rarely,392,Sales,2,4,Medical,1,1670,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4,"Employee 1670 is a 33-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 6 years of total working experience, 6 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $5505 with a performance rating of 3.5.

5th Floor

This 3.4' high 3,700 square foot office",0.7005202770233154
32,No,Travel_Rarely,977,Research & Development,2,3,Medical,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6,"Employee 1671 is a 32-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 2 job satisfaction. They have 10 years of total working experience, 9 years of experience with the current company, and 5 years of experience in their current role. Their job level is 2 and their monthly income is $5470 with a performance rating of 3.4, 2.7 and 5 respectively. They are also self certified to meet the 4 requirements",0.8946758508682251
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,"Employee 1673 is a 31-year-old Female working in the Sales department. They have 1 satisfaction with their work environment and 4 job satisfaction. They have 10 years of total working experience, 10 years of experience with the current company, and 0 years of experience in their current role. Their job level is 2 and their monthly income is $5476 with a performance rating of 3.6 out of 50.


The job description from the company website:


This is a well",0.998869001865387
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,1,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2,"Employee 1674 is a 49-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 1 job satisfaction. They have 17 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $2587 with a performance rating of 3.08. They've had a full-time job opportunity and are currently trying new things and it",0.5011122822761536
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3,"Employee 1675 is a 38-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 2 job satisfaction. They have 4 years of total working experience, 4 years of experience with the current company, and 3 years of experience in their current role. Their job level is 1 and their monthly income is $2440 with a performance rating of 4.7.

They have 3 year total working experience, 3 years of experience with the current",0.6035691499710083
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,1676,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2,"Employee 1676 is a 47-year-old Female working in the Sales department. They have 2 satisfaction with their work environment and 2 job satisfaction. They have 29 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 4 and their monthly income is $15972 with a performance rating of 3.5. They are looking for someone capable of being in the current job because they believe in the work environment",0.7531887292861938
49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,1677,3,Male,36,3,4,Manager,3,Single,15379,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0,"Employee 1677 is a 49-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 23 years of total working experience, 8 years of experience with the current company, and 7 years of experience in their current role. Their job level is 4 and their monthly income is $15379 with a performance rating of 3. They have four hours per week to work every day. They are considered members of this community.",0.9855985641479492
41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,1678,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,"Employee 1678 is a 41-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 21 years of total working experience, 2 years of experience with the current company, and 0 years of experience in their current role. Their job level is 3 and their monthly income is $7082 with a performance rating of 3.0. They are working at their jobs and receiving bonuses which varies from 1-12 weeks at a time",0.8129205107688904
20,No,Travel_Rarely,727,Sales,9,1,Life Sciences,1,1680,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2,"Employee 1680 is a 20-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 1 job satisfaction. They have 2 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $2728 with a performance rating of 3.7 and a performance score of 8.4. They are also available for employment in many other fields as",0.6621676087379456
33,No,Non-Travel,530,Sales,16,3,Life Sciences,1,1681,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2,"Employee 1681 is a 33-year-old Female working in the Sales department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 7 years of total working experience, 6 years of experience with the current company, and 5 years of experience in their current role. Their job level is 2 and their monthly income is $5368 with a performance rating of 4.4.

In 2013, in addition to the 5 skills they are able to successfully fulfill, this",0.9735581278800964
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,1682,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,Y,No,14,3,2,80,2,10,2,2,3,2,0,2,"Employee 1682 is a 36-year-old Male working in the Research & Development department. They have 1 satisfaction with their work environment and 3 job satisfaction. They have 10 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $5347 with a performance rating of 3.5 out of 5. Job: Customer support team (Vocal HR).

Position:",0.921998918056488
44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,1,1683,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,"Employee 1683 is a 44-year-old Female working in the Human Resources department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 8 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $3195 with a performance rating of 3. The company provides training, supervision, and certification programs; HR service members get up to 10 days of",0.7170104384422302
23,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,1,1684,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,"Employee 1684 is a 23-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 5 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 1 and their monthly income is $3989 with a performance rating of 3.",0.8390401601791382
38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0,"Employee 1687 is a 38-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 7 years of total working experience, 0 years of experience with the current company, and 0 years of experience in their current role. Their job level is 1 and their monthly income is $3306 with a performance rating of 3.00.

Furniture Services

Their furniture company is headquartered in the small town",0.6741254329681396
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,1689,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2,"Employee 1689 is a 53-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 11 years of total working experience, 4 years of experience with the current company, and 3 years of experience in their current role. Their job level is 3 and their monthly income is $7005 with a performance rating of 3.

How to fill out the survey

Click Here!

What is the survey",0.9754407405853271
